Name,Hospital Type,Address,Address_2,City,State,Zipcode,County,Latitude,Longitude,Staffed All Beds,Staffed ICU Beds,Licensed All Beds,All Bed Occupancy Rate,ICU Bed Occupancy Rate,Staffed All Beds - SOURCE,Staffed ICU Beds - SOURCE,Licensed All Beds - SOURCE,All Bed Occupancy Rate - SOURCE,ICU Bed Occupancy Rate - SOURCE,CCM_ID,DH-ID,HCRIS-ID,HIFLD-ID
LOWELL GENERAL HOSPITAL,GENERAL ACUTE CARE,295 VARNUM AVENUE,,LOWELL,MA,1854,MIDDLESEX,42.6472,-71.3421,407.0,40.0,407.0,0.58,0.58,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,101854,1812,220063,101854
WINDHAVEN PSYCHIATRIC HOSPITAL,PSYCHIATRIC,3347 WINDSONG DRIVE,,PRESCOTT VALLEY,AZ,86314,YAVAPAI,34.59050186800004,-112.32766139399996,16.0,0.0,16.0,0.8434931506849315,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10186314,5825,034025,10186314
DESERT VALLEY HOSPITAL,GENERAL ACUTE CARE,16850 BEAR VALLEY ROAD,,VICTORVILLE,CA,92392,SAN BERNARDINO,34.472401943000065,-117.29815821199995,148.0,18.0,148.0,0.74,0.61,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10192392,480,050709,10192392
NANTICOKE MEMORIAL HOSPITAL,GENERAL ACUTE CARE,801 MIDDLEFORD RD,,SEAFORD,DE,19973,SUSSEX,38.64168814900006,-75.60448633199996,94.0,9.0,139.0,0.58,0.45,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,1019973,686,080006,1019973
RILEY HOSPITAL FOR CHILDREN,CHILDREN,705 RILEY HOSPITAL DR,,INDIANAPOLIS,IN,46202,MARION,39.77710774300003,-86.180276463,,,,,,None,None,,None,None,102,,,102
FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,CHILDREN,30 WARREN STREET,,BOSTON,MA,2135,SUFFOLK,42.349972821000044,-71.14263104399998,112.0,,112.0,0.577862,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,10202135,5265,,10202135
RARITAN BAY MEDICAL CENTER - OLD BRIDGE,GENERAL ACUTE CARE,1 HOSPITAL PLAZA,,OLD BRIDGE,NJ,8857,MIDDLESEX,40.38313841800004,-74.32339190999993,,,113.0,,,None,None,HIFLD-BEDS,None,None,10208857,,,10208857
GOOD SAMARITAN HOSPITAL - SUFFERN,GENERAL ACUTE CARE,255 LAFAYETTE AVE,,SUFFERN,NY,10901,ROCKLAND,41.11159577700004,-74.13481142399996,286.0,39.0,286.0,0.67,,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10210901,2693,330158,10210901
KENNEDY KREIGER INSTITUTE,GENERAL ACUTE CARE,707 N BROADWAY,,BALTIMORE,MD,21205,BALTIMORE CITY,39.29928097500004,-76.59281871099995,50.0,,50.0,0.77,,HCRIS-Total Staffed Beds,None,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,None,1021205,5353,213301,1021205
VA MEDICAL CENTER - BUFFALO,MILITARY,3495 BAILEY AVE,,BUFFALO,NY,14215,ERIE,42.95109262800001,-78.81215038799998,,,,,,None,None,,None,None,10214215,2602,,10214215
MONTGOMERY COUNTY EMERGENCY SERVICE,PSYCHIATRIC,50 BEECH DRIVE,Suite 3005,NORRISTOWN,PA,19403,MONTGOMERY,40.135967,-75.355873,73.0,0.0,81.0,0.6735222368174142,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10219403,5308,394033,10219403
VIBRA HOSPITAL OF RICHMOND LLC,LONG TERM CARE,2220 EDWARD HOLLAND DRIVE,,RICHMOND,VA,23230,HENRICO,37.590626045000064,-77.49073280799998,60.0,,60.0,0.7745206,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,10223230,4473,,10223230
SOUTHEASTERN REGIONAL MEDICAL CENTER,GENERAL ACUTE CARE,300 WEST 27TH ST,PO BOX 1408,LUMBERTON,NC,28359,ROBESON,34.636910793000034,-79.01212953299994,256.0,25.0,452.0,0.75,0.61,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10228359,2819,340050,10228359
MCLEOD SEACOAST,GENERAL ACUTE CARE,4000 HWY 9 E,,LITTLE RIVER,SC,29566,HORRY,33.86571223500005,-78.66354576999997,50.0,,50.0,,,DH-NUM_STAFFE,None,DH-NUM_LICENS,None,None,10229566,5792,,10229566
PIEDMONT MOUNTAINSIDE HOSPITAL,GENERAL ACUTE CARE,1266 EAST CHURCH STREET,,JASPER,GA,30143,PICKENS,34.458248680000054,-84.41291289099996,52.0,6.0,52.0,0.73,0.73,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10230143,962,110225,10230143
FLORIDA HOSPITAL ORLANDO,GENERAL ACUTE CARE,601 E ROLLINS ST,NaN,ORLANDO,FL,32803,ORANGE,28.574414351000023,-81.36999642699999,731.0,234.0,2753.0,0.5950752393980848,0.5683760683760684,FL AHCA 2020-05-07,FL AHCA 2020-05-07,HCRIS-Total Staffed Beds,FL AHCA 2020-05-07,FL AHCA 2020-05-07,10232803,804,100007,10232803
RED BAY HOSPITAL,CRITICAL ACCESS,211 HOSPITAL ROAD,,RED BAY,AL,35582,FRANKLIN,34.45810575900003,-88.14732506199994,25.0,,25.0,0.31,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10235582,51,011302,10235582
JOHNSON CITY MEDICAL CENTER,GENERAL ACUTE CARE,400 NORTH STATE OF FRANKLIN ROAD,,JOHNSON CITY,TN,37604,WASHINGTON,36.30784309900002,-82.38456263799998,514.0,56.0,514.0,0.72,0.65,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10237604,3548,440063,10237604
TIPPAH COUNTY HOSPITAL,GENERAL ACUTE CARE,1005 CITY AVENUE NORTH,,RIPLEY,MS,38663,TIPPAH,34.73938981400005,-88.95024733499996,25.0,,25.0,0.42,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10238663,2165,251337,10238663
ST. ELIZABETH GRANT,CRITICAL ACCESS,238 BARNES RD.,,WILLIAMSTOWN,KY,41097,GRANT,38.647203648000065,-84.57816843399996,15.0,,25.0,0.1,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10241097,1559,181311,10241097
BAPTIST HEALTH MADISONVILLE,GENERAL ACUTE CARE,900 HOSPITAL DRIVE,,MADISONVILLE,KY,42431,HOPKINS,37.340597841000026,-87.49334944599997,35.0,0.0,390.0,0.37377690802348335,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,102442431,1569,182009,102442431
AKRON GENERAL MEDICAL CENTER,GENERAL ACUTE CARE,1 AKRON GENERAL AVENUE,,AKRON,OH,44307,SUMMIT,41.07812317200006,-81.53139677199995,383.0,68.0,383.0,0.74,0.81,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10244307,3004,360027,10244307
ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,GENERAL ACUTE CARE,11130 PARKVIEW CIRCLE DR,,FORT WAYNE,IN,46845,ALLEN,41.18957757900005,-85.10066957399994,37.0,,37.0,0.40037,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,10246845,1198,,10246845
MCLAREN OAKLAND,GENERAL ACUTE CARE,50 NORTH PERRY,,PONTIAC,MI,48342,OAKLAND,42.63832270900009,-83.29149239799993,108.0,9.0,278.0,0.48,0.6,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10248342,1920,230207,10248342
MAYO CLINIC HEALTH SYS ST JAME,CRITICAL ACCESS,1101 MOULTON & PARSONS DR,,ST JAMES,MN,56081,WATONWAN,43.97967017100007,-94.61735750799994,,,25.0,,,None,None,HIFLD-BEDS,None,None,10256081,,,10256081
REYNOLDS MEMORIAL HOSPITAL,GENERAL ACUTE CARE,800 WHEELING AVE,,GLEN DALE,WV,26038,MARSHALL,39.94614192700004,-80.75243754499998,59.0,9.0,70.0,0.29,0.38,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,1026038,4093,510013,1026038
METHODIST MEDICAL CENTER OF ILLINOIS,GENERAL ACUTE CARE,221 N E GLEN OAK AVE,,PEORIA,IL,61606,PEORIA,40.70030579600007,-89.59491683599998,198.0,24.0,329.0,0.69,0.62,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10261603,1152,140209,10261603
BAPTIST HEALTH RICHMOND,GENERAL ACUTE CARE,801 EASTERN BYPASS,,RICHMOND,KY,40475,MADISON,37.73092301200005,-84.29236927999993,60.0,8.0,105.0,0.484566,,DH-NUM_STAFFE,DH-NUM_ICU_BE,DH-NUM_LICENS,DH-BED_UTILIZ,None,102640475,1588,,102640475
CITIZENS MEMORIAL HOSPITAL,GENERAL ACUTE CARE,1500 NORTH OAKLAND AVE,,BOLIVAR,MO,65613,POLK,37.626483501000045,-93.42011395099995,52.0,8.0,86.0,0.5,0.7,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10265613,2246,260195,10265613
OSWEGO COMMUNITY HOSPITAL,GENERAL ACUTE CARE,800 BARKER DRIVE,,OSWEGO,KS,67356,LABETTE,37.159818185000056,-95.11017648599994,12.0,,12.0,0.22,,HCRIS-Total Staffed Beds,None,HIFLD-BEDS,HCRIS-Total Bed Occupancy Rate,None,10267356,,171302,10267356
DOUGLAS COUNTY COMMUNITY MENTAL HEALTH CENTER,PSYCHIATRIC,4102 WOOLWORTH AVE,,OMAHA,NE,68105,DOUGLAS,41.24606579500005,-95.97440516299996,16.0,0.0,16.0,0.7780821917808219,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10268105,4597,284009,10268105
RIVER VALLEY MEDICAL CENTER,CRITICAL ACCESS,200 NORTH THIRD STREET,,DARDANELLE,AR,72834,YELL,35.22047613900003,-93.157298166,25.0,,35.0,0.243397,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,10272834,263,,10272834
BEAVER COUNTY MEMORIAL HOSPITAL,CRITICAL ACCESS,212 EAST EIGHTH STREET,,BEAVER,OK,73932,BEAVER,36.81078453400006,-100.51627637099995,24.0,,24.0,0.07,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10273932,3021,371322,10273932
EAST TEXAS MEDICAL CENTER - CARTHAGE,GENERAL ACUTE CARE,409 WEST COTTAGE ROAD,,CARTHAGE,TX,75633,PANOLA,32.16588259800005,-94.34659601299995,42.0,,42.0,0.13,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10275633,3780,450210,10275633
NASH GENERAL HOSPITAL,GENERAL ACUTE CARE,2460 CURTIS ELLIS DR.,,ROCKY MOUNT,NC,27804,NASH,35.976155970000036,-77.85231080799997,322.0,21.0,345.0,0.45,0.52,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,1027804,2809,340147,1027804
YUMA DISTRICT HOSPITAL,CRITICAL ACCESS,1000 WEST 8TH AVENUE,,YUMA,CO,80759,YUMA,40.12025952000004,-102.73671117799995,15.0,,15.0,0.1,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10280759,651,061315,10280759
NEWPORT HOSPITAL,GENERAL ACUTE CARE,11 FRIENDSHIP STREET,,NEWPORT,RI,2840,NEWPORT,41.497139123000075,-71.30604898799999,102.0,10.0,129.0,0.44,0.59,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,102840,3346,410006,102840
YAVAPAI REGIONAL MEDICAL CENTER,GENERAL ACUTE CARE,1003 WILLOW CREEK RD,,PRESCOTT VALLEY,AZ,86301,YAVAPAI,34.56022005400007,-112.48127114799995,206.0,26.0,206.0,0.55,0.39,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10286301,189,030012,10286301
DOCTORS HOSPITAL OF MANTECA,GENERAL ACUTE CARE,1205 EAST NORTH STREET,,MANTECA,CA,95336,SAN JOAQUIN,37.80158301800002,-121.19691687799995,73.0,8.0,73.0,0.58,0.66,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10295336,515,050118,10295336
SEATTLE CANCER CARE ALLIANCE,SPECIAL,825 EASTLAKE AVE E,,SEATTLE,WA,98109,KING,47.62645488800007,-122.32973572899999,20.0,0.0,20.0,0.9182191780821918,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10298109,4983,500138,10298109
PORTER-PORTAGE HOSPITAL CAMPUS-ER,GENERAL ACUTE CARE,3630 WILLOWCREEK RD,,PORTAGE,IN,46368,PORTER,41.546434997000055,-87.18433191099997,,,,,,None,None,,None,None,103,,,103
ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,GENERAL ACUTE CARE,9901 MEDICAL CENTER DRIVE,,ROCKVILLE,MD,20850,MONTGOMERY,39.09784413700003,-77.197904227,338.0,27.0,338.0,0.76,0.56,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,103020850,1768,210057,103020850
HEBREW REHABILITATION CENTER,REHABILITATION,1200 CENTRE ST,,BOSTON,MA,2131,SUFFOLK,42.29680056400007,-71.13179780799999,667.0,0.0,675.0,0.8992380522067733,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10302131,5431,222007,10302131
CENTRASTATE MEDICAL CENTER,GENERAL ACUTE CARE,901 WEST MAIN STREET,,FREEHOLD,NJ,7728,MONMOUTH,40.238259417000044,-74.31155940199994,264.0,25.0,284.0,0.6,0.61,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10307728,2510,310111,10307728
ADVENTIST HEALTHCARE WASHINGTON ADVENTIST HOSPITAL,GENERAL ACUTE CARE,7600 CARROLL AVENUE,,TAKOMA PARK,MD,20912,MONTGOMERY,38.98562631400005,-77.00182257099993,198.0,26.0,204.0,0.71,0.59,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HIFLD-BEDS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,103120912,6551,210016,103120912
VA MEDICAL CENTER - CANANDAIGUA,MILITARY,400 FORT HILL AVE,,CANANDAIGUA,NY,14424,ONTARIO,42.90123743900005,-77.26963606399994,,,,,,None,None,,None,None,10314424,2671,,10314424
NORRISTOWN STATE HOSPITAL,PSYCHIATRIC,1001 STERIGERE STREET,,NORRISTOWN,PA,19401,MONTGOMERY,40.13253300100007,-75.34886899899993,363.0,0.0,363.0,0.8833371088314294,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10319401,4899,394001,10319401
UNIV OF MD REHABILITATION &  ORTHOPAEDIC INSTITUTE,GENERAL ACUTE CARE,2200 KERNAN DRIVE,,BALTIMORE,MD,21207,BALTIMORE CITY,39.31376423500005,-76.70796349599993,137.0,,137.0,0.65,,HCRIS-Total Staffed Beds,None,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,None,103221207,1779,210058,103221207
HENRICO DOCTORS' HOSPITAL - PARHAM,GENERAL ACUTE CARE,7700 EAST PARHAM ROAD,,RICHMOND,VA,23294,HENRICO,37.63171004900004,-77.52602102999998,,,200.0,,,None,None,HIFLD-BEDS,None,None,10323294,,,10323294
ST. LUKE'S HOSPITAL,GENERAL ACUTE CARE,101 HOSPITAL DRIVE,,COLUMBUS,NC,28722,POLK,35.23946794000005,-82.21262408199993,25.0,6.0,35.0,0.49,0.04,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10328722,2817,341322,10328722
RALPH H JOHNSON VETERANS AFFAIRS MEDICAL CENTER,MILITARY,109 BEE ST,,CHARLESTON,SC,29401,CHARLESTON,32.784174005000054,-79.95400559399997,132.0,,132.0,,,DH-NUM_STAFFE,None,DH-NUM_LICENS,None,None,10329401,225,,10329401
CONCORD HOSPITAL,GENERAL ACUTE CARE,250 PLEASANT STREET,,CONCORD,NH,3301,MERRIMACK,43.197744144000076,-71.56202040499993,206.0,18.0,295.0,0.74,0.67,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,103301,2461,300001,103301
UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,GENERAL ACUTE CARE,827 LINDEN AVENUE,,BALTIMORE,MD,21201,BALTIMORE CITY,39.29970347300007,-76.62056915499993,177.0,12.0,177.0,0.53,0.72,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,103321201,1778,210038,103321201
RIVERVIEW REGIONAL MEDICAL CENTER,GENERAL ACUTE CARE,600 SOUTH THIRD STREET,,GADSDEN,AL,35999,ETOWAH,34.00432554300005,-86.00342705999998,256.0,16.0,281.0,0.26,,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10335999,48,010046,10335999
QUILLEN REHABILITATION HOSPITAL,REHABILITATION,2511 WESLEY STREET,,JOHNSON CITY,TN,37601,WASHINGTON,36.353778580000046,-82.37178169999999,36.0,0.0,36.0,0.7388127853881279,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10337601,5749,443033,10337601
"TISHOMINGO HEALTH SERVICES, INC",GENERAL ACUTE CARE,1777 CURTIS DRIVE,,IUKA,MS,38852,TISHOMINGO,34.80182011800008,-88.20828770899998,48.0,,48.0,0.26,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10338852,2166,250002,10338852
ST. ELIZABETH COVINGTON,GENERAL ACUTE CARE,1500 JAMES SIMPSON JR. WAY,,COVINGTON,KY,41011,KENTON,39.071348372000045,-84.51799989099996,459.0,46.0,459.0,0.727047,,DH-NUM_STAFFE,DH-NUM_ICU_BE,DH-NUM_LICENS,DH-BED_UTILIZ,None,10341014,1575,,10341014
OTIS R BOWEN CENTER FOR HUMAN SERVICES INC,PSYCHIATRIC,1535 PROVIDENT DR,,WARSAW,IN,46580,KOSCIUSKO,41.25182736500005,-85.83109257599993,,,16.0,,,None,None,HIFLD-BEDS,None,None,10346580,,,10346580
ASCENSION CRITTENTON HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE,1101 W UNIVERSITY DRIVE,,ROCHESTER,MI,48307,OAKLAND,42.679815045000055,-83.14951337199994,180.0,26.0,270.0,0.48,0.52,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10348307,1937,230254,10348307
CASS COUNTY MEMORIAL HOSPITAL,CRITICAL ACCESS,1501 EAST TENTH STREET,,ATLANTIC,IA,50022,CASS,41.40132035800007,-94.99111456099995,25.0,4.0,33.0,0.37,0.04,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10350022,1325,161376,10350022
ADVENTIST REHABILITATION HOSPITAL OF MARYLAND,REHABILITATION,9909 MEDICAL CENTER DRIVE,,ROCKVILLE,MD,20850,MONTGOMERY,39.098593717000014,-77.20067721199995,89.0,0.0,89.0,0.8025242419578267,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,103520850,5481,213029,103520850
MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,GENERAL ACUTE CARE,900 ILLINOIS AVE,,STEVENS POINT,WI,54481,PORTAGE,44.52643184100001,-89.56709621499992,84.0,12.0,94.0,0.38,0.78,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10354481,4200,520002,10354481
DECATUR MORGAN HOSPITAL - PARKWAY CAMPUS,GENERAL ACUTE CARE,"1874 BELTLINE ROAD, S.W.",,DECATUR,AL,35601,MORGAN,34.57689678600008,-87.01580865999995,,,108.0,,,None,None,HIFLD-BEDS,None,None,1035601,,,1035601
SANFORD BAGLEY MEDICAL CENTER,CRITICAL ACCESS,203 - 4TH ST NW,,BAGLEY,MN,56621,CLEARWATER,47.52633352600003,-95.40221803299994,25.0,,25.0,0.11,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10356621,4741,241328,10356621
HARRISBURG MEDICAL CENTER,GENERAL ACUTE CARE,100 DOCTOR WARREN TUTTLE DR,PO Box 428,HARRISBURG,IL,62946,SALINE,37.73104360600007,-88.52313398399998,40.0,,77.0,0.33,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10362946,1168,140210,10362946
PUTNAM COUNTY MEMORIAL HOSPITAL,CRITICAL ACCESS,1926 OAK STREET,PO BOX 389,UNIONVILLE,MO,63565,PUTNAM,40.482745090000044,-93.00564601799992,15.0,,15.0,0.28,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10363565,2247,261305,10363565
RANSOM MEMORIAL HOSPITAL,GENERAL ACUTE CARE,1301 S MAIN STREET,,OTTAWA,KS,66067,FRANKLIN,38.59634996200002,-95.26761714399996,47.0,5.0,47.0,0.25,0.05,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,10366067,1446,170014,10366067
MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER,GENERAL ACUTE CARE,7503 SURRATTS ROAD,,CLINTON,MD,20735,PRINCE GEORGE'S,38.748136539000036,-76.87583186599994,176.0,18.0,182.0,0.78,0.79,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,103720735,1770,210062,103720735
CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL,CRITICAL ACCESS,102 NORTH BROADWAY,,CARNEGIE,OK,73015,CADDO,35.10741577200002,-98.60519324899995,17.0,,17.0,0.53,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10373015,3026,371334,10373015
MCKENZIE REGIONAL HOSPITAL,GENERAL ACUTE CARE,161 HOSPITAL DRIVE,,MC KENZIE,TN,38201,CARROLL,36.137427350000046,-88.489360333,30.0,0.0,45.0,0.26611570247933886,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HIFLD-BEDS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,1038201,,440182,1038201
UNIVERITY OF MD BALTIMORE WASHINGTON MEDICAL CENTER,GENERAL ACUTE CARE,301 HOSPITAL DRIVE,,GLEN BURNIE,MD,21061,ANNE ARUNDEL,39.137667675000046,-76.62323885599994,272.0,30.0,285.0,0.8,0.55,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,103821061,1750,210043,103821061
YAVAPAI REGIONAL MEDICAL CENTER - EAST,GENERAL ACUTE CARE,7700 E FLORENTINE RD,,PRESCOTT VALLEY,AZ,86314,YAVAPAI,34.59053944600003,-112.330379812,,,72.0,,,None,None,HIFLD-BEDS,None,None,10386314,,,10386314
"DOCTORS HOSPITAL OF WEST COVINA, INC",GENERAL ACUTE CARE,725 SOUTH ORANGE AVENUE,,WEST COVINA,CA,91790,LOS ANGELES,34.071369445000066,-117.94490300499994,13.0,,13.0,0.39,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,10391790,334,050096,10391790
UNIVERSITY OF M D UPPER CHESAPEAKE MEDICAL CENTER,GENERAL ACUTE CARE,500 UPPER CHESAPEAKE DRIVE,,BEL AIR,MD,21014,HARFORD,39.51957804200002,-76.34572578299998,149.0,14.0,161.0,0.83,0.68,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,103921014,1762,210049,103921014
